,ItemID,Sentiment,SentimentText
300321,300333,1,@kajz Hehehe  the cooler foam on the coffee is very deceptive 
300322,300334,1,@Kakabel Of course you can 
300323,300335,1,@KakakaKerri F - my phone is blowing up this place. I gotta get some cig action in my face.  
300324,300336,0,@kakandyce ehh haha dude it's be cool if u could stay the night tonight but my moms husband probly won't let you  I have to stay home tom.
300325,300337,0,@kakatrina I'm working on my day off. 
300326,300338,1,@kake05 Good morning 
300327,300339,0,@kakezz meeee too  there will be other shows though!
300328,300340,0,@kakitwit lovely idea - you're such a sweetheart. Crazy rainy guitars ... poor things 
300329,300341,0,@kakoivisto What happened??? Hope you find a same-cost-to-cheap replacement flight. 
300330,300342,0,@kakrisch im jealous.  im slaving away at the store and youre chilling on the boat.
300331,300343,1,@Kal_Penn Kaaalll.......you need to update more. I'm still going through &quot;House&quot; withdrawl.  Happy for you but gonna miss ya on screen
300332,300344,0,@Kal_Penn most confusing hour of my life. 
300333,300345,0,@Kal_Penn OMG I am so mad! You were my favorite character  I'll miss 'you'
300334,300346,0,@Kal_Penn thank you for being a great character on House! I'm sad to see you go! 
300335,300347,0,"@Kal_Penn The episode broke my heart, even though we'd speculated that this was what was coming   Will miss you terribly on the show."
300336,300348,0,@Kal_Penn You were my favorite.  You did an excellent job.
300337,300349,1,@KAL79 random reply..first i thought ur msg said Ramadan thought..then read the rest..n was lost..then reread it.n totally AGREE with u.. 
300338,300350,1,"@Kalabird went to nordstrom, macy's, lululemon and, of course, coach. "
300339,300351,1,@Marycherry044 I don't give happy endings...just happy beginnings! 
300340,300352,1,@Marycherry044 next time!!!  have fun
300341,300353,1,@MaryDanielsen and a pacific parrotlet and a ducorps cockatoo 
300342,300354,1,"@marydotbox http://twitpic.com/5co4d - I fell 4 Java &amp; was H(o)(o)K'ed by the age of 5, don't worry, just check your colon ever 50 years "
300343,300355,0,@MaryeAudet Sorry you are having a bad day/week already!  
300344,300356,0,@MaryEGodfrey I WANT TO SWIM IN AN OCEAN. 
300345,300357,1,"@maryellenwxii As long as it's not Cameron Kent or Wanda Starke, nobody will notice. "
300346,300358,1,@maryelleuh awe thanks love &lt;3 
300347,300359,0,@maryelleuh aww bb ty  &lt;3 i called but i guess their customer service is closed already so im gonna go to the store tomorrow  i know it
300348,300360,1,"@maryelleuh LOL, yes I like her! "
300349,300361,0,@maryemarks i miss youu!!! i wish i was there  (via @AnneCurtisCroxt)  Sme here
300350,300362,0,@MaryfkaCrazy Well let me know if they do cuz I was there and couldnt 
300351,300363,0,@MaryfkaCrazy You will not find one hunny!!  HOB Anaheim are PRICKS!
300352,300364,1,@marygenevieve You are so kind to make your FAMOUS and DELICIOUS chicken enchiladas for KK. I wish I was there for the ono grinds 
300353,300365,1,@MaryGoonGirl haha Awesome we Should Totally Get together soon!  Oh GoodLuck on STAYING AWAKE
300354,300366,0,"@marygoulden yep, sucker big time, it's just not fair the way he put it, and now jordan saying about 2010 cruise, looks like i'll miss it "
300355,300367,0,@marygraceeee me too! Since this morning 
300356,300368,1,"@marygraham Just heard that weï¿½re staying at the Grand Hyatt for DCï¿½s WOF, will we get special treatment since I follow @MichaelHyatt  "
300357,300369,1,@marygrrl aww  loves you! way too cute ;)
300358,300370,0,"@maryhas me too bb, i just had my last one "
300359,300371,1,"@maryhodder @zephoria @plasticbagUK @chrismessina @ElisaC sent fdback email, now have to go to brunch. cheers all "
300360,300372,0,@MaryHogan2 Did a missionary make you mad? 
300361,300373,0,"@maryhoudini i can't look at it, i'm on my phone "
300362,300374,1,@maryisamonster its at the pacific science center 
300363,300375,0,@maryjane202 i would not be ok with that. at all! and the reason why i didnt do mine is cuz he told me not to 
300364,300376,1,@MaryJaneAnsell Thank you. 
300365,300377,1,@MaryJaneDuck i really wanna watch UP or Angels and Demons or Night At The Museum one of the three. i was thinking tomorrow after 6pm 
300366,300378,1,@maryjaneLOVE but the thing is... im really am about to cut this shyt lol... i'll give it 2 more weeks.. then its chopped 
300367,300379,0,@maryjaneoh I couldnt! Topshop doesnt allow photos (we asked) and I didnt want to be like a crazed fan so noo 
300368,300380,1,"@maryjanewatson Haha, we should get it on trending topics "
300369,300381,0,@maryjanewatson i didn't even hear of it until i saw the story last night of her being found.i havent been doing news tho.sad story 
300370,300382,0,@maryjaneyoung ahh i can't wait!!! lame about whistler  maybe next year!
300371,300383,0,@maryjartist LOL.. Missed u last night Miss Mary! 
300372,300384,1,@MaryJCannabian Dont get me wrong. I LOVE THE #90s...but I think I wouldve fit in better in the #70s n #80s 
300373,300385,1,"@MaryJCannabian smoking some great chiller healing 420 here! sleep tight, Stephanie! "
300374,300386,1,"@MaryJeanLA I don't know, my dear. However, I am know happy to know that they are ticking together "
300375,300387,0,@KalaJablonski i missss you  come over
300376,300388,0,"@KalaniKai now i'm at my friend's place! because i get such a short time, i can't watch videos! "
300377,300389,1,@KalanMusic Article is kinda long and starts out a little slow but has a lot of really good stuff if you stick with it 
300378,300390,0,@KalanMusic AWW  Susan Boyle 'admitted to clinic' http://tinyurl.com/lkq8lk
300379,300391,1,"@KalanMusic BTW,we luved those schlocky ballads.they came from your heart &amp; soul when you wrote &amp; performed them. last tweet for the a.m. "
300380,300392,1,@KalanMusic For you  http://bit.ly/n6Rrn
300381,300393,1,@kalaspuffar just lovr those features  got an app that reboots win2k8 then you press about (in userlevel) also kind of neat
300382,300394,1,"@kaldon2 Ah, frying premade tofu sounds a little more realistic... "
300383,300395,1,"@kaldon2 I have some frozen udon, but I don't have ã?ã?!!  ã?ãã?ã?©ã sounds good... "
300384,300396,1,@KalebNation  How many books are you planning to write? SHOUTOUT TO ASHA 
300385,300397,1,@KalebNation - Shoutout please......!!! 
300386,300398,0,@KalebNation awhh  now im in a waiting room!
300387,300399,0,@kalebnation aww im out of town 
300388,300400,1,@KalebNation Good luck On Your live Blog  I Actually can't wait !! xx
300389,300401,1,@KalebNation hahaha twitter is indeed very addictive!  great video!
300390,300402,0,@KalebNation I want to go to Twicon.. and Forks!  http://migre.me/1U68
300391,300403,1,"@KalebNation Like Stephenie did on her site when BD was coming out, will you put bran quotes up when its nearly released? "
300392,300404,1,@KalebNation TWILIGHTGUY.COM ROCKS!!! 
300393,300405,0,"@kalebnation why isnt rob, kristain or taylor going to twicon?? "
300394,300406,1,@KalebNation Yay!  Youtube is done with maintenance!  Does that mean you can upload the trailer anytime soon? 
300395,300407,1,"@kalebsoundsok hahaha,, what i mean how ar u? ahaha.. half filipino ka?? "
300396,300408,1,@kalebsoundsok hi.. how was it going?? 
300397,300409,0,@Kalediscope I'm going through sumthin similar w/ an old luv. Thought we were going 2 connect in person 2 night. Of course it went south. 
300398,300410,1,@Kalediscope will be funny if we wind up with seats next to each other 
300399,300411,0,@kaleenka funny thing is I've a gorgeous friend that looks kinda like him. but hes the kinda guy that knows hes good looking.  not into me
300400,300412,1,"@kaleenka I've never been to a casino, far too poor!!! "
300401,300413,1,@KaleeSpeCial thats the thing though i dont know anyone who's girl i wanna fuck  lmfao
300402,300414,1,@Kalei Okay good. Because I seem to get blisters easily. And yes it was my Nike's that did it! 
300403,300415,0,@KaleiLuvsHawaii just Providence 
300404,300416,0,@kalemeow I hear that! I'm not even at work 
300405,300417,1,@kalena but did you see my boys? The highlight of the show don't y'know! 
300406,300418,1,@kalena lol  well we got our residency through - which was a start. Actually arrive in Welly on 14 June. Currently packing and jobhunting!
300407,300419,0,@kalena no. Just passing by near home. Back to Kawakawa tomorrow to resume  but will reach the end sat 6 June. Not far now
300408,300420,0,@kalena1995 oh sorry  well when else will be good for you?
300409,300421,0,@KalenaTweets don't know lady. I watered it like you said..kept it in the sunniest place indoor..now it's all shrively and brown 
300410,300422,0,@kalenski Not me  I'll be in Chicago for another conference earlier in the week but can't stay.
300411,300423,1,@McFLYFan_Katie Just gunna have some breakieee  what about youu? xx
300412,300424,1,@McFLYFan_Katie nooow. u have to confirm my add. 
300413,300425,1,@McFLYFan_Katie sound like a good plan 
300414,300426,1,@McFLYFan_Katie thankyou    x
300415,300427,1,@McFLYFan_katiei. Hi. thank you for be my follower =] . you like Dougie? He is Beautiful..   the tone no me answers back
300416,300428,0,@MCFLYFREAK Next time you will definitely be there with me. For sure! And I wrote it on my card.. bcause I spilled coffee over my banner 
300417,300429,0,"@McFLYGermany oh I'm sure they'll come to Germany but I'm not sure they'll come to Israel, sometimes I think they hate us &gt;&lt; I hope not "
300418,300430,0,@mcflyharry  does mr judd need some tlc? ;)
300419,300431,0,"@mcflyharry  really upset i cant go  , you arent doing one in scotland , other wise i would have lol , well enjoy your show , i love youx"
300420,300432,0,"@mcflyharry @mcflyharry REPLY ME. PLEASE, LOVE U SO MUCH. REPLY ME JUST ONCE. Love u more than everything  BRAZIL ALREADY MISS MCFLY â¥ xx"
300421,300433,0,"@mcflyharry aaww harry, i no how it feels   x"
300422,300434,0,@mcflyharry bummer 
300423,300435,0,@mcflyharry CHILE REALLY MISS YOU 
300424,300436,1,"@mcflyharry dude you should really sing more often, you were great at the apollo  dance bitch!  woo what a ledge x"
300425,300437,0,"@mcflyharry eu te amo, dear one...and good night  wanted to see ya sooner in here :/"
300426,300438,1,@mcflyharry Finally a Harry tweet!  Have a great show sure you will be amazing as usual!
300427,300439,0,"@mcflyharry harry my life, plesae please reply me , you'll make me so happy  say: Hi, plesae plesae baby, please reply me "
300428,300440,1,@mcflyharry Harry! Harry Harry.. Juuudd!! are you still alive?  we haven't known anything about you in ages!! how r u doing? much love XX
300429,300441,0,"@mcflyharry Harry!! brazlian fan here, u don't know how i missed u, thanks god you're back! answer me, please, just send a hi,please  xx"
300430,300442,0,"@mcflyharry Harry, can you say ILY Katharine?  ahahahahaha luv ya. xxx"
300431,300443,0,"@mcflyharry Harry, says 'hi carol', please, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH  answer me. you ignore me 1"
300432,300444,0,"@mcflyharry Harry, says 'hi carol', please, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH  answer me. you ignore me 4"
300433,300445,0,"@mcflyharry Harry, says 'hi carol', please, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH  answer me. you ignore me 5"
300434,300446,0,"@mcflyharry Harry, says 'hi carol', please, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH  answer me. you ignore me 6"
300435,300447,0,"@mcflyharry Harry, says 'hi carol', please, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH  answer me. you ignore me 9"
300436,300448,0,"@mcflyharry Harry, says 'hi carol', pleaseeeeeeee, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH (( answer me. aah  7"
300437,300449,0,"@mcflyharry Harry, says 'hi carol', pleaseeeeeeee, i beg i beg, i cry so much ( please please I LOVE YOU SO MUCH (( answer me. aah  8"
300438,300450,1,"@mcflyharry Harry, you're alive! "
300439,300451,1,@mcflyharry Hey Harry How are youu   Excited about the ucap tour ? (: ccc
300440,300452,1,@mcflyharry hi  did you guys watch (or play) any AFL footy when you were here in australia? xoxoxxoxox
300441,300453,1,"@mcflyharry I just got Twitter, too and your the first I write to (u c, you can call yourself a very lucky person xD) Come to Germany? "
300442,300454,0,@mcflyharry i want a harry hello 
300443,300455,0,@mcflyharry I want a Harry hello... Or a Harry smiley 
300444,300456,0,@mcflyharry I want you back in Brasilia 
300445,300457,0,"@mcflyharry i wish i'd be there tonight  ah well, i'll see you on toms bday in rochester  my first mcfly gig!! love from Germany xx"
300446,300458,0,@mcflyharry i'm sad  send me a 'Hi Amanda' please. In SÃ£o Paulo I tried 2 talk 2 u and give u somethings I made but it was impossible  x
300447,300459,0,@mcflyharry Ireland needs a dose of McFly..  sniffle sniffle xx
300448,300460,1,"@mcflyharry Jeeeeez man, you guys are so awesome. come back to Amsterdam soon! "
300449,300461,0,"@mcflyharry my 3 friends went to see you at IOW but their tent got destroyed and all their money stolen and had to go home, awful people! "
