,Unnamed: 0,Unnamed: 0.1,ItemID,Sentiment,SentimentText
294,100294,100294,100306,0,@curtisdickie OMG! Do I ever feel like an ass. My phone JUST updated with your voice mail! FROM MONDAY! Im sorry! I would have gone too! 
295,100295,100295,100307,1,@curtisfinancial Oh that would be fantastic! I'll look for it. Thanks! 
296,100296,100296,100308,1,@curtisjacobs haha. you better respond to my nudge bitch 
297,100297,100297,100309,1,@curtismchale Thanks! Will let you know. It's something on my To-Do list but not really like now 
298,100298,100298,100310,1,"@curtismchale You of course, will need a new avatar pic "
299,100299,100299,100311,0,@curtismuldrew Working and wondering what time I'll get to lay down  Wait a minute...what about YOU? 
300,100300,100300,100312,1,@curtispeoples 2 days til I get to sport my Curty P slap bracelet!!   See you in Seattle  
301,100301,100301,100313,1,@curtispeoples congrats!!  I'm proud too..
302,100302,100302,100314,0,"@CurtJester hmm, already following tweetcatholic but i'm not on their list! "
303,100303,100303,100315,0,@CurtMonash i rarely talk about the latter. prefer to stick with my expertise 
304,100304,100304,100316,1,@curtmoss Edamame!   Yum. Also try the pre-marinated frozen ahi tuna steaks.
305,100305,100305,100317,1,@curtmoss just relax! 
306,100306,100306,100318,1,@curtsmith Enjoy! Family trumps everything 
307,100307,100307,100319,1,@curtsmith http://twitpic.com/6hcs0 - Oh how awesome!  Jeeze.  
308,100308,100308,100320,0,"@curttkemp haha i have a subscription to the Tennesseean!  tix to Bonnaroo are like $240, and i don't really have a job right now, so no "
309,100309,100309,100321,1,@curveballmami @iamchicobrown Hi 
310,100310,100310,100322,1,"@curveballmami night again, mami "
311,100311,100311,100323,1,@Curvedlika_C I know that's right! You gotta luv yourself &amp; be confident! Be safe &amp; enjoy yourself! 
312,100312,100312,100324,1,"@Curvyboom And yet, pays your salary. "
313,100313,100313,100325,1,@Curvyboom atlantis we have tacos in England 
314,100314,100314,100326,0,"@CusCedSaidSo no i wish, there in LA   they just covered that song for some radio thing they did"
315,100315,100315,100327,1,@Cudlitz Glad to hear. Strange but true: dreamed about you last night. Good dream. 
316,100316,100316,100328,0,@Cudlitz I wish we already had Southland here in Holland  Congrats on the pickup btw!!!
317,100317,100317,100329,0,"@cuecas84 That sucks  LOL, at least there is an upside to staying late ;) Would kill for a vanilla latte from seattle right about now..."
318,100318,100318,100330,1,"@cuelight thanks, but nope, not my birthday, mines at the end of July.  I was wishing it to friends on FB "
319,100319,100319,100331,1,@cuelight That's okay  we can resechdule for another day 
320,100320,100320,100332,1,@cuethecarcrash Thanksss 
321,100321,100321,100333,0,"@Cuevman81 I know, I'm sorry.  I did immediately apologize.  It auto-tweeted and I didn't realize what it was.  "
322,100322,100322,100334,1,@Cuevman81 you must be doing something right if the pron is following you 
323,100323,100323,100335,1,@Cuevman81: ROFL!!..I needed that! ha..no directed at two faced ppl yet can def be taken as you did 
324,100324,100324,100336,0,"@cufa But to be honest, I'd rather be in Dublin and catch #spwc... I've missed all past events. "
325,100325,100325,100337,1,"@cufa Was thinking of trying pix.ie, but then I'd have that very problem "
326,100326,100326,100338,1,@cuffsthelegend  lol u must eat hamburger helper a lot 
327,100327,100327,100339,0,@cuhristeeen and not visti me??? 
328,100328,100328,100340,0,@cui_jie dunno eh i saw her email too! 
329,100329,100329,100341,1,@cuiying love this song! 
330,100330,100330,100342,1,@CulinaryChef What a great guide for those of us that are unsure! THX 
331,100331,100331,100343,1,"@culinarycory shred, add mustard, put on buns. "
332,100332,100332,100344,1,@culinarysherpas just ask Greg 
333,100333,100333,100345,0,"@CullenAngel20 Nah, thanks! Just had enough sugar for tonight. :-P Damn talaga si Manong. And now, my excitement is gone. "
334,100334,100334,100346,0,@cullenboy 4 now. The visitors are getting here now 
335,100335,100335,100347,0,@CullenHouse they didn't play it last night at my theater either 
336,100336,100336,100348,0,@CullenLover @German_girl16 I'm going to sleep already. Thanks for your short time. I'll be back as soon as possible 
337,100337,100337,100349,1,@CullenPixie hey alice. 
338,100338,100338,100350,0,@cullenscupcake were a paerfect couple but man I'm gonna miss their show!! 
339,100339,100339,100351,0,"@culona  poor tummy, hope you feel better soon"
340,100340,100340,100352,1,@Cult_of_Angels Are you being offensive? It takes a lot to offend me. I thought we were building good repoire.  
341,100341,100341,100353,1,@Cult_of_Angels well okay u win 
342,100342,100342,100354,1,@Cult_of_Angels Yeah? Can't stay away from it? Find yourself chatting with strangers? It's so much fun! 
343,100343,100343,100355,1,"@cultofdusty thanks Dusty, and thanks for pimping my blog "
344,100344,100344,100356,1,"@culturalrealms Ñ?ÐµÐ³Ð° Ð²Ð¸Ð¶Ð´Ð°Ð¼, ÑÐµ ÑÐµ Ñ?Ðµ Ñ?ÑÐµÑÐ½ÐµÐ¼ Ð² ÐÑÑÐ¸Ð´ Ð² ÑÐµÑÐ²ÑÑÑÑÐº  what a nice surprise!"
345,100345,100345,100357,1,@CulturalSnow perhaps! but i think it's nice when people have the courage to pull it off in their memory  http://tinyurl.com/v7lur
346,100346,100346,100358,1,@CultureKiller Good luck 
347,100347,100347,100359,0,"@culturepulp I hope everything's ok!?! I got nothin' on the ideas front. Except, you know, envy that you can draw and I, alas, cannot. "
348,100348,100348,100360,0,"@culturesclothes nothing special, thanks 2 this horrible weather. "
349,100349,100349,100361,1,@culturesclothes perfecto 
350,100350,100350,100362,0,@cultureshockmag is sad  n it makes me sad &amp; @colinmunroe didn't come I was excited about meeting u! @waledc cracked on my carpal tunnel
351,100351,100351,100363,1,"@cultureworker Good catch, thanks. "
352,100352,100352,100364,1,@cultvines good explanation and reason... i'd buy a 4x4 though if you're treading those roads that often. 
353,100353,100353,100365,1,@CulverE http://twitpic.com/6bw9e - What a lovely day 
354,100354,100354,100366,0,@culvers I can't get it to work on Facebook 
355,100355,100355,100367,0,"@culvers It takes up too much space, only shows current day, and you can only see one store   I want an xml feed/service for it"
356,100356,100356,100368,1,@cunderwood83 How about a Nice Dinner  with your Mom..  A Daughter Mom Dinner on her Bday would be the perfect Bday Gift 
357,100357,100357,100369,0,@cunderwood83 I don't think I want to watch the awards now.  Have a great time on vacation!
358,100358,100358,100370,0,"@Cunninghamster it is okay. All missing my Great Nan loads, but were trying to keep upbeat, it's what she'd want (but still sad too  )"
359,100359,100359,100371,0,@cunninghamster lol well im on a phone. cuz im at the pool. haha. sorry 
360,100360,100360,100372,1,@Cunninghamster Thank you  xxxx
361,100361,100361,100373,1,@cunningstunts22  yes... i am!  
362,100362,100362,100374,1,@Cunxmoor  haha Thanks 
363,100363,100363,100375,1,@CunxT i'm WDA's best super admin 
364,100364,100364,100376,0,@cunxt jkjk but ya fcking FTP isn't working for some reason! 
365,100365,100365,100377,0,"@cup_half_empty - Ha!!! I dont know if anyone could read maps worse than me! I would love you to be here, but youre not, wah... "
366,100366,100366,100378,1,@Cup_O_Hurley you follow kevin too 
367,100367,100367,100379,0,@cupcake_nyc  they both have lovely voices arrgghhh girly you are still lucky I want to meet Tim  when I go to NY lets go to a show with
368,100368,100368,100380,1,@cupcake_nyc @Nellypt we're gonna have to take him out 
369,100369,100369,100381,1,@cupcake_yo lmaoo hahahaha.. yeeah I kno right... too much of a good kid... 
370,100370,100370,100382,1,@Cupcake1012 I &lt;3 the Gokey Gang &amp; Danny always &amp; forever~ Danny has the best fans ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 
371,100371,100371,100383,0,@Cupcake3286 don't hmmm me love!  whatcha doing tonight?
372,100372,100372,100384,0,@cupcakecola Still having the problem  Not so twitterific times. :-/ How did you fix it?
373,100373,100373,100385,1,"@cupcakecore Oh man...hahaha! Happy Birthday, bb!!!  HAVE FUN!!! "
374,100374,100374,100386,0,@cupcakediary umm...I want to read your blog but it won&quot;t let me.  I have to be invited
375,100375,100375,100387,0,@cupcakee89 no 
376,100376,100376,100388,1,@CupcakeGallery Where exactly are you located?  I haven't been downtown in a while. The only dessert place I know of is Just Desserts.
377,100377,100377,100389,1,@CupcakeJonasBro ya i already know 
378,100378,100378,100390,1,"@cupcakeloser Pet pics, including some new ferrety ones! Enjoy!  http://s496.photobucket.com/albums/rr321/triabs/Pets/"
379,100379,100379,100391,0,@cupcakeluv69 most sales guys are jerks though.. part of the problem 
380,100380,100380,100392,1,"@cupcakemafia Haha, I did not even think of Boulder being crazy on #420. Today is also my sister &amp; friends birthday. Hitler too. "
381,100381,100381,100393,1,@cupcakemafia I'd say YOU are a go-to girl that I admire! or woman rather... 
382,100382,100382,100394,1,@Cupcakeqween i love all the cupcakes &lt;3 &lt;3 &lt;3 
383,100383,100383,100395,0,@Cupcakeqween i miss your gutsss 
384,100384,100384,100396,0,@Cupcakeqween i texted u no reply? 
385,100385,100385,100397,1,"@cupcakerehab Sahweet!!! I can't believe I won!  Awesome, thanks! "
386,100386,100386,100398,0,@cupcakes probably getting drunk - i saw photos of him totally smashed. 
387,100387,100387,100399,1,@cupcakes5 love ur bg...it made me hungry 4 sweets..lol have a great Sunday!   
388,100388,100388,100400,1,@CupCakesAreYumy let's go!!!! Disneyland sounds like fun right now  lets do it!!
389,100389,100389,100401,0,@cupcakesfortwo  can't eat almonds - not good for me... 
390,100390,100390,100402,1,@cupcakesfortwo Good night darling sweet dreams 
391,100391,100391,100403,1,@cupcakesfortwo No the book is not boring. Please give the book a chance 
392,100392,100392,100404,0,"@cushcheeks It's just some stuffs that you really matter so much abt, in the end when sth happens, it hurts "
393,100393,100393,100405,0,@cuspate  Daughter now on unlimited text tariff. Can't afford to be PAYG and reply to all her texts   Cheaper to buy new iPhone 3GS 
394,100394,100394,100406,1,@cussamn YIKES! I missed that too...will you let me know? ONE WEEK! Giddy up!  Andrea
395,100395,100395,100407,0,@cussbunny it worked a hour ago. not sure not. maybe blocked again 
396,100396,100396,100408,0,@cussinavi Yeah tell me about it. 
397,100397,100397,100409,1,@CustardCat you moving anywhere nice? 
398,100398,100398,100410,1,@Custardcuppcake ...was lurking LOL! 
399,100399,100399,100411,0,"@Custardcuppcake Ah.This is the dilemma! Was getting 50D, but for same price can get 5D 2nd-hand. REALLY want 5dmkII though "
400,100400,100400,100412,1,"@Custardcuppcake For sure. I've not been good at that stuff, but it's time for change "
401,100401,100401,100413,1,@Custardcuppcake Things are good  How have you been?
402,100402,100402,100414,1,@Custardcuppcake Yeah!! I am think so!! 
403,100403,100403,100415,0,@custom_misery i still think you should come on Saturday 
404,100404,100404,100416,0,@custom_misery i think you're going to be in Edinburgh alllllll week so you should just come over here and hang with us for oneeeee night 
405,100405,100405,100417,0,@customatic  .. ur heads big 
406,100406,100406,100418,1,@CustomizedWed And great morning to you too! Wishing you a fantastic one 
407,100407,100407,100419,1,"@CustomizedWed ohh that sounds exciting!!!  good here, nice weather today"
408,100408,100408,100420,1,@custommademel wassup hum 
409,100409,100409,100421,1,@Custumz Cause we never grabbed them when we were at my house. I'll bring them down tomorrow. 
410,100410,100410,100422,1,"@cutalin  hey, thanks "
411,100411,100411,100423,1,@Cute_divya thats precisely the plan... cant scare everyone away on twitter 
412,100412,100412,100424,1,@cuTe_dreA Nice!  Nakaka-adik siya no?! Hehe..
413,100413,100413,100425,1,@cuteater Ð½Ð°Ð¿ÑÐ°Ð²Ð¾ Ð½Ð° ÐºÐ¾ÐºÑÐµÐ¹Ð» 
414,100414,100414,100426,0,@cutebug yeah same here... I have a bit of headache too... ick 
415,100415,100415,100427,1,@cutebuthot heyyy Jazz wat's up?!?! check out my music page and tell me wat ya think  www.myspace.com/fefe02491
416,100416,100416,100428,1,@cutebutpsycho76 also sounds good. 
417,100417,100417,100429,1,"@cutecourt_95 oh yea, that's a good song "
418,100418,100418,100430,0,"@cuteey LOL ya go on strike... I'm sick too, sore throat, stuffy nose, cough.... "
419,100419,100419,100431,1,@cutefede Goodnight 
420,100420,100420,100432,0,@cutegingerbread  aww. i dont even know if i shoudl get anything kuz with shippings its like the same!
421,100421,100421,100433,1,@cUtEgUrLiE Ew bubby. 
422,100422,100422,100434,1,"@CuteJessi : Hey Jessi, good to &quot;meet&quot; you "
423,100423,100423,100435,1,@Cutelittlekitty You'll get it after you've seen ther movie. I felt the exact same way until I saw it!!! 
424,100424,100424,100436,1,@CuteM101 that's our line  these crazy peeps...front back side to side fron front back back side to side...that commercial was playing!!
425,100425,100425,100437,0,@CuteMonsterChik sleeping!! Leave me be! Lol then work then studying for my logic final 
426,100426,100426,100438,1,@CuteNCouture Imma email you some shit. glad your up 
427,100427,100427,100439,0,@cutenory I was at 500 the other day 
428,100428,100428,100440,0,@cutespacekadet Just had a downpour in Manchester! And I'm both coatless &amp; brollyless!! 
429,100429,100429,100441,0,@cutestkidever  Sorry sweetie. How did your contest deal turn out?
430,100430,100430,100442,0,@cutestkidever I can't see any hosts either 
431,100431,100431,100443,1,@cutestkidever It's time for me to turn into a pumpkin! I need to get up in about 7 hours..old days I'd be in bed 2 hours ago  Tweet me!
